Fire,Plot,ALLOCO,AMPHMA,ANTIGH,ASPAGA2,BAUHSP1,CISSPA,CLAUEX,CROTHU,CURCSP1,DESMSP4,DIOSVE,LEEAIN,OTTONO,STERPE,STREJU,STYRBE,THUNSP1,VATISP1,ZINGZE,ACACCO,DIOSCO,FABACE6,PSEULA,TERMNI,TILITR,ACACSP1,AGANPO,ALANIN,CAPPMI,CAYRTR,DESMSP5,DIOSDE,DIOSFI,HYMEBR,ICHNFR,MARSSP1,NERVSP1,PIPESA,PTERMA,RUELPR,WRIGAR,AGLAOD,AMORSP2,CAESHY,CRATPR,DIOSAL,GMELSP1,GREWER,HELIEL,HELIIS,LAGEDU,PAEDPI,POLYDE,STERGU,STERSP1,ZYGOBE,DENDUM,HOLAPU,OPLICO,UVARDU,ZOLLDO,AMORSP1,BUCHCO,CRATCO,CYCASI,CYPECY,DALBOV,HELIAN,HETETR,MICRTO,MNESLA,SETAPA,SINDSI,TERMMU,THESLA,URARRO,UVARCH,BALISO,CLERIN,CONGTO,CYANBU,GLOBSP1,GMELEL,HYDNIL,KAEMSP1,MALLPE,MURRPA,OXYCSP1,PERISP1,POLYSU,BLINLY,DIPTOB,ENKLMA,MURDLO,RUBIAC3,SCLELE,TEPHVE,APORSP1,ARUNSE,BARLCR,CHROOD,GLUTUS,LAMIAC,LINOPE,OCHNIN,SCLEPI,THUNFR,CYPETR,SHORRO,SMILLU,CYANCI,DALBOL,DILLOB,LANNCO,PHYLIN,SHORSI,SOLEHE,ACRARA,ALBIOD,ASPAGA1,CAESSP1,CAJASC,COMBPU,CORCAE,CYANCR,DIOSSP1,MARANT,MYRIEX,PHYLUR,SENNTO,TRIUBA,VENTSP1,CUCURB2,DIOSCA,FERNAD,MEMESC,SCHLOL,ATALMO,CHUKTA,CLEMSP1,COMMPA,UNKNOW2,TYPHTR,XYLIXY,ANTIMO,MARKST,WALSTR,BOMBIN,BREYAS,BRIDST,ARISSP1,CUCURB1,GMELSP2,MILLBR,ACANTH1,ACHYAS,ARISCA,BROUKU,CLAUSP1,JASMSP1,MUNRHU,RUELRE,UNKNOW6,ZINGIB,ACANTH5,BAUHSC,CELAPA,CNESLA,DIMOLO,LITSGL,PAVESP1,POUZZE,ZIZIOE,CROTMA,BAMBBA,CALAAC,CLEIPA,SIDAMY,GOMPST,HYMEOR,MILLXY,PHYLPU,SIDARH,DIOSHI,BULBBA,CAREAR,MORITO,TRIGRE,VITELI,ERYTCA,FABACE5,HYPOAU,KAEMMA,PHYLEM,SPONPI,URARCR,CANASU,HARRPE,CISSRE,HUBECE,LEPIRU,MONOOB,ORCHID1,FABACE1,LAGETO,UNKNOW3,ALBILU,SENNSP,SENNTI,AMPEMA,ARNISP1,DENDTR,MITRRO,TELOSP1,GARUPI,HEDYOV,HOMADI,LEPITE,COMMSP1,SHOROB,STERVI,LEUCDE,VITECA,INVOCO,PHYSAN,STERTE,FLACIN,MITRTO,MURDME,WALSPI,ELLITO,CYPENI,DALBCU,GREWAB,PYCNLU,ADENVI,BREYSP1,DIOSEH,ORTHRU,VITEPE,DENDSP,ERYTSU,FLEMST,GREWHI,GYNUPS,THYRSI,BRACRA,MURDVA,SIDACO,AGERCO,ALLOSE,CATUSP,CRINAM,HETESU,OLDECO,CHRYOR,CROTMO,CYPELE,CYPETE,FABACE2,HELILA,BARRSP1,FABACE3,UVARRU,SCINSP1,BIOPUM,DENDME,DIGISP1,GALASP1,TERMBE,BRUCJA,CYMBSP1,URENLO,CURCAN,CYPEDU,GARDOB,MURDSP,SCHIBR,LAGEVE,CATUTO,TRIDPR,COMMBE,URTICA,CURCPA,VITEPI,PREMSP1,DIGILO,CONVOL3,CYRTAC,DALBRI,CRATSU,DALBLA,DIOSGL,SENNGA,BLUMSP2,CENTLA,CLEOVI,ERAGMO,EUPHHI,IMPECY,LINDCI,TERMAL,BOMBAN,CHEISP,CONVOL1,DICTOV,DIOSVA,ORYZME,SMILSP1,SPATPA,DIGIAB,SAURHI,GYMNGR,MAMMSI,TERMGL,COLOAU,PEROIN,VITEGL,ARTOSP1,DIOSMO,MALLPH,PTERSE,CONVOL2,LEUCLE,PASSFO,STREAS,ERANSP1,HOLOIN,ROURST,VALLSO,DIPTTU,PARVTO,CRATFO,FIMBFU,GYNUSP1,MURDNU,CARDQU,BRACSU,CASSFI,DIGICI,ELEUIN,ERAGJA,EUPHHE,INDIHI,IPOMPE,PHYLAM,RICHBR,TRIAPO,BROUPA,COCCGR,ARISKE,COLOES,OROXIN,SORGHA,THUNLA,MERRQU,INDISQ,CHRYAC,DESMTR,FIMBCI,HOLACU,MERRHI,SEMECO,VETIZI,ABRUPU,BERRMO,DALBCA,SPERPU,ACILSQ,ALTESE,CYNODA,DACTAE,MELOCO,MIMODI,MIMOPI,PASPNO,SCOPDU,TEPHPU,SENNOC,SIDAAC,GARDSO,CYPESP2,EUPHTH,GOMPCE,HELIST,LINDAN,LIPOHE,GLINOP,ANTISP2,GEOPRE,LITHPO,MEMESP1,TAREVA,UNKNOW4,CHAMMI,CYPECU,HEDYSP1,LINDCR,ANDRPA,APHAPO,MELISU,METATR,DECAPA,AERVSA,PTERSP1,DESMSP2,PRISTE,ANTISP1,COLOFL,MILIHO,ORCHID2,PROTSE,VITACE,SUREMU,CASEGR,DESMSP1,PREMRA,CARESP,ALBILE,CORDGL,XANTCA,CARABR,BEILRO,MYXOSP1,RUBIAC2,POACEA1,ROTTCA,DALBNI,CYPERA1,ELEPSC,FIMBER,DIPTAL,PTERTI,BLUMSP1,DESMOB,RUELSI,COMMEL1,DUNBBE,ERIOSP1,ACANTH3,PEPEPE,TERMCH,IRVIMA,RUBIAC1,ZIZIRU,EHRELA,DRYPSP1,KYLLBR,SACCIN,TOREFO,UNKNOW5,ACANTH2,STERCY,DIGISPA,CLITMA,CYPERA3,CLEORU,CYPERA2,CYPERO,ECHICO,GYMNSC,LUDWHY,MERRVI,SYNENO,AESCAM,CENTPU,HALDCO,MILLSP2,TECTGR,ADENIN,SPORDI,CYPECA,EVOLNU,FIMBDI,FIMBQU,LUDWAD,MIMOPU,CYANAX,PHYLDE,AMARSP
after,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.19666667,0,0,0,0,0,0,0,0,6.223333333,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,16.38,0,0,0.016666667,0,0,0,0,0,0,0,4.423333333,0,0.316666667,0,0,0,0.113333333,4.943333333,39.76666667,1.023333333,46.94333333,1.45,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,12,0,0,0,0,0,0,0,0,0,0,0,0,98.33333333,0,0,0,0,0,0,13.74666667,0,0,0.096666667,0,0,0,0,0,0,0.243333333,38,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,17.33333333,0.126666667,0,24,0,0,0,0,0,0,0,0,0,0,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.66666667,0,0,0,0,0,0,0,0,0,0,17.66666667,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0.376666667,8.333333333,2,9,0.383333333,7.666666667,0.666666667,0.073333333,0.47,0.666666667,4,0.433333333,1.666666667,0.023333333,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,13,0,0,0,0,10.66666667,0.056666667,0,86.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0.216666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.66666667,0,0,0,131.3333333,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863333333,37.66666667,40,0.216666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,14,0,0,0,0,0,4.666666667,0,133.3333333,0.193333333,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,4.333333333,0,0,0,0,0,0,0.666666667,85.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0.093333333,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.39,3.333333333,5,9,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,15,0,0,0,0,0,0,0,37.33333333,0,0,0,0,3.333333333,1,0,0,0,0,0,3.666666667,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0.666666667,0,33,0,0,1.333333333,77,0,0,21.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,16,0,0,0,0,0,0.12,0,260.7406667,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1.333333333,0,0,0,0.333333333,0,0,0,264.043,7.333333333,0,0,0,0.113333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2068.908333,0,0,0,0,12.66666667,0,2.773333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,2.666666667,3.333333333,0.263333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,17,0,0,0,0,0,0,0,4.666666667,0,0,0,0,1,0,0,0,0,0,0,4.666666667,0,0,0,1.443333333,0,0,0,0,0,0.276666667,0,0,0,0,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,5,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0.103333333,0,0,0,0,0,0,0.033333333,1.666666667,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,18,0,0,0,0,0,0,0,83.66666667,0,0,0,0,0,0.17,0,0,0,0,0,0,7,9.333333333,0,0,0,0,0,0,0,3.09,0,0,0,34.33333333,0,0,0,0,0,0,0,0,0,27.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.013333333,2.666666667,21.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,19,0.666666667,2.333333333,0,0,3,0,0,0,0,0,0,0,7.333333333,0,0,0,0,0,64.33333333,7.333333333,0,0,8.333333333,0,0,0,0,0,0,0.09,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.116666667,0,0,8.333333333,0.333333333,0.1,47.33333333,90.33333333,29,0.666666667,1.333333333,9.333333333,203.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
after,20,0,0,0,0,10.66666667,0,1.623333333,0,0,0,0,0,0,0,0,0,0,10.33333333,0,18,9.163333333,0,0,25.66666667,0,0.553333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3.666666667,13.33333333,4,1.333333333,2,0.15,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
